revision,system,committer_date_readable,committer_date_unix,source_lines_of_code,architecture,binding-file,environment,extractor,kconfig-file,model-features,model-file,model-literals,model-time,model-variables
v2.6.23,linux,2007-10-09,1191961898,5518242,ia64,kconfigreader/kconfig-bindings/linux/v2.6.23.dumpconf,SUBARCH=ia64|ARCH=ia64|SRCARCH=ia64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.23,kconfigreader,arch/ia64/Kconfig,6635,kconfigreader/linux/v2.6.23[ia64].model,208995,7034919237,7282
v2.6.23,linux,2007-10-09,1191961898,5518242,ia64,kmax/kconfig-bindings/linux/v2.6.23.kextractor,SUBARCH=ia64|ARCH=ia64|SRCARCH=ia64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.23,kmax,arch/ia64/Kconfig,4660,kmax/linux/v2.6.23[ia64].model,36676,38214132079,4318
v2.6.23,linux,2007-10-09,1191961898,5518242,m32r,kconfigreader/kconfig-bindings/linux/v2.6.23.dumpconf,SUBARCH=m32r|ARCH=m32r|SRCARCH=m32r|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.23,kconfigreader,arch/m32r/Kconfig,6491,kconfigreader/linux/v2.6.23[m32r].model,211627,7271917399,7154
v2.6.23,linux,2007-10-09,1191961898,5518242,m32r,kmax/kconfig-bindings/linux/v2.6.23.kextractor,SUBARCH=m32r|ARCH=m32r|SRCARCH=m32r|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.23,kmax,arch/m32r/Kconfig,4570,kmax/linux/v2.6.23[m32r].model,36906,37459717338,4220
v2.6.23,linux,2007-10-09,1191961898,5518242,m68k,kconfigreader/kconfig-bindings/linux/v2.6.23.dumpconf,SUBARCH=m68k|ARCH=m68k|SRCARCH=m68k|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.23,kconfigreader,arch/m68k/Kconfig,6448,kconfigreader/linux/v2.6.23[m68k].model,217875,7217062835,7062
v2.6.23,linux,2007-10-09,1191961898,5518242,m68k,kmax/kconfig-bindings/linux/v2.6.23.kextractor,SUBARCH=m68k|ARCH=m68k|SRCARCH=m68k|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.23,kmax,arch/m68k/Kconfig,4514,kmax/linux/v2.6.23[m68k].model,38340,37434914973,4180
v2.6.23,linux,2007-10-09,1191961898,5518242,m68knommu,kconfigreader/kconfig-bindings/linux/v2.6.23.dumpconf,SUBARCH=m68knommu|ARCH=m68knommu|SRCARCH=m68knommu|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.23,kconfigreader,arch/m68knommu/Kconfig,6534,kconfigreader/linux/v2.6.23[m68knommu].model,210793,7404773904,7195
v2.6.23,linux,2007-10-09,1191961898,5518242,m68knommu,kmax/kconfig-bindings/linux/v2.6.23.kextractor,SUBARCH=m68knommu|ARCH=m68knommu|SRCARCH=m68knommu|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.23,kmax,arch/m68knommu/Kconfig,4611,kmax/linux/v2.6.23[m68knommu].model,37038,38672180045,4273
v2.6.23,linux,2007-10-09,1191961898,5518242,mips,kconfigreader/kconfig-bindings/linux/v2.6.23.dumpconf,SUBARCH=mips|ARCH=mips|SRCARCH=mips|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.23,kconfigreader,arch/mips/Kconfig,6804,kconfigreader/linux/v2.6.23[mips].model,225649,7367337356,7456
v2.6.23,linux,2007-10-09,1191961898,5518242,mips,kmax/kconfig-bindings/linux/v2.6.23.kextractor,SUBARCH=mips|ARCH=mips|SRCARCH=mips|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.23,kmax,arch/mips/Kconfig,4822,kmax/linux/v2.6.23[mips].model,42994,45359477673,4512
v2.6.23,linux,2007-10-09,1191961898,5518242,parisc,kconfigreader/kconfig-bindings/linux/v2.6.23.dumpconf,SUBARCH=parisc|ARCH=parisc|SRCARCH=parisc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.23,kconfigreader,arch/parisc/Kconfig,6509,kconfigreader/linux/v2.6.23[parisc].model,225786,7224456239,7137
v2.6.23,linux,2007-10-09,1191961898,5518242,parisc,kmax/kconfig-bindings/linux/v2.6.23.kextractor,SUBARCH=parisc|ARCH=parisc|SRCARCH=parisc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.23,kmax,arch/parisc/Kconfig,4567,kmax/linux/v2.6.23[parisc].model,39096,37824983017,4222
v2.6.23,linux,2007-10-09,1191961898,5518242,powerpc,kconfigreader/kconfig-bindings/linux/v2.6.23.dumpconf,SUBARCH=powerpc|ARCH=powerpc|SRCARCH=powerpc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.23,kconfigreader,arch/powerpc/Kconfig,6809,kconfigreader/linux/v2.6.23[powerpc].model,239764,7568593182,7499
v2.6.23,linux,2007-10-09,1191961898,5518242,powerpc,kmax/kconfig-bindings/linux/v2.6.23.kextractor,SUBARCH=powerpc|ARCH=powerpc|SRCARCH=powerpc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.23,kmax,arch/powerpc/Kconfig,4813,kmax/linux/v2.6.23[powerpc].model,43512,40941475528,4510
v2.6.23,linux,2007-10-09,1191961898,5518242,ppc,kconfigreader/kconfig-bindings/linux/v2.6.23.dumpconf,SUBARCH=ppc|ARCH=ppc|SRCARCH=ppc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.23,kconfigreader,arch/ppc/Kconfig,6758,kconfigreader/linux/v2.6.23[ppc].model,235135,7690065099,7434
v2.6.23,linux,2007-10-09,1191961898,5518242,ppc,kmax/kconfig-bindings/linux/v2.6.23.kextractor,SUBARCH=ppc|ARCH=ppc|SRCARCH=ppc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.23,kmax,arch/ppc/Kconfig,4797,kmax/linux/v2.6.23[ppc].model,43150,44514751823,4483
v2.6.23,linux,2007-10-09,1191961898,5518242,s390,kconfigreader/kconfig-bindings/linux/v2.6.23.dumpconf,SUBARCH=s390|ARCH=s390|SRCARCH=s390|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.23,kconfigreader,arch/s390/Kconfig,6434,kconfigreader/linux/v2.6.23[s390].model,159837,6791095018,7065
v2.6.23,linux,2007-10-09,1191961898,5518242,s390,kmax/kconfig-bindings/linux/v2.6.23.kextractor,SUBARCH=s390|ARCH=s390|SRCARCH=s390|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.23,kmax,arch/s390/Kconfig,4519,kmax/linux/v2.6.23[s390].model,28573,35923492566,4173
v2.6.23,linux,2007-10-09,1191961898,5518242,sh,kconfigreader/kconfig-bindings/linux/v2.6.23.dumpconf,SUBARCH=sh|ARCH=sh|SRCARCH=sh|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.23,kconfigreader,arch/sh/Kconfig,6672,kconfigreader/linux/v2.6.23[sh].model,230219,7579847333,7408
v2.6.23,linux,2007-10-09,1191961898,5518242,sh,kmax/kconfig-bindings/linux/v2.6.23.kextractor,SUBARCH=sh|ARCH=sh|SRCARCH=sh|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.23,kmax,arch/sh/Kconfig,4749,kmax/linux/v2.6.23[sh].model,41062,40931899391,4400
v2.6.23,linux,2007-10-09,1191961898,5518242,sh64,kconfigreader/kconfig-bindings/linux/v2.6.23.dumpconf,SUBARCH=sh64|ARCH=sh64|SRCARCH=sh64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.23,kconfigreader,arch/sh64/Kconfig,6494,kconfigreader/linux/v2.6.23[sh64].model,210736,7135178895,7127
v2.6.23,linux,2007-10-09,1191961898,5518242,sh64,kmax/kconfig-bindings/linux/v2.6.23.kextractor,SUBARCH=sh64|ARCH=sh64|SRCARCH=sh64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.23,kmax,arch/sh64/Kconfig,4568,kmax/linux/v2.6.23[sh64].model,36694,37084572276,4203
v2.6.23,linux,2007-10-09,1191961898,5518242,sparc,kconfigreader/kconfig-bindings/linux/v2.6.23.dumpconf,SUBARCH=sparc|ARCH=sparc|SRCARCH=sparc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.23,kconfigreader,arch/sparc/Kconfig,6417,kconfigreader/linux/v2.6.23[sparc].model,211105,7302345209,7036
v2.6.23,linux,2007-10-09,1191961898,5518242,sparc,kmax/kconfig-bindings/linux/v2.6.23.kextractor,SUBARCH=sparc|ARCH=sparc|SRCARCH=sparc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.23,kmax,arch/sparc/Kconfig,4492,kmax/linux/v2.6.23[sparc].model,36761,36644885132,4151
v2.6.23,linux,2007-10-09,1191961898,5518242,sparc64,kconfigreader/kconfig-bindings/linux/v2.6.23.dumpconf,SUBARCH=sparc64|ARCH=sparc64|SRCARCH=sparc64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.23,kconfigreader,arch/sparc64/Kconfig,6497,kconfigreader/linux/v2.6.23[sparc64].model,213447,7109787404,7125
v2.6.23,linux,2007-10-09,1191961898,5518242,sparc64,kmax/kconfig-bindings/linux/v2.6.23.kextractor,SUBARCH=sparc64|ARCH=sparc64|SRCARCH=sparc64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.23,kmax,arch/sparc64/Kconfig,4552,kmax/linux/v2.6.23[sparc64].model,37507,37424992194,4213
v2.6.23,linux,2007-10-09,1191961898,5518242,v850,kconfigreader/kconfig-bindings/linux/v2.6.23.dumpconf,SUBARCH=v850|ARCH=v850|SRCARCH=v850|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.23,kconfigreader,arch/v850/Kconfig,5692,kconfigreader/linux/v2.6.23[v850].model,163443,6859297170,6278
v2.6.23,linux,2007-10-09,1191961898,5518242,v850,kmax/kconfig-bindings/linux/v2.6.23.kextractor,SUBARCH=v850|ARCH=v850|SRCARCH=v850|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.23,kmax,arch/v850/Kconfig,4100,kmax/linux/v2.6.23[v850].model,29335,33007725954,3743
v2.6.23,linux,2007-10-09,1191961898,5518242,x86_64,kconfigreader/kconfig-bindings/linux/v2.6.23.dumpconf,SUBARCH=x86_64|ARCH=x86_64|SRCARCH=x86_64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.23,kconfigreader,arch/x86_64/Kconfig,6654,kconfigreader/linux/v2.6.23[x86_64].model,237065,7235850755,7316
v2.6.23,linux,2007-10-09,1191961898,5518242,x86_64,kmax/kconfig-bindings/linux/v2.6.23.kextractor,SUBARCH=x86_64|ARCH=x86_64|SRCARCH=x86_64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.23,kmax,arch/x86_64/Kconfig,4672,kmax/linux/v2.6.23[x86_64].model,41416,38720364066,4336
v2.6.23,linux,2007-10-09,1191961898,5518242,xtensa,kconfigreader/kconfig-bindings/linux/v2.6.23.dumpconf,SUBARCH=xtensa|ARCH=xtensa|SRCARCH=xtensa|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.23,kconfigreader,arch/xtensa/Kconfig,6457,kconfigreader/linux/v2.6.23[xtensa].model,204686,7289985463,7080
v2.6.23,linux,2007-10-09,1191961898,5518242,xtensa,kmax/kconfig-bindings/linux/v2.6.23.kextractor,SUBARCH=xtensa|ARCH=xtensa|SRCARCH=xtensa|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.23,kmax,arch/xtensa/Kconfig,4532,kmax/linux/v2.6.23[xtensa].model,35369,36833724009,4177
v2.6.24,linux,2008-01-24,1201215517,5703916,alpha,kconfigreader/kconfig-bindings/linux/v2.6.24.dumpconf,SUBARCH=alpha|ARCH=alpha|SRCARCH=alpha|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kconfigreader,arch/alpha/Kconfig,6831,kconfigreader/linux/v2.6.24[alpha].model,242797,7720665268,7490
v2.6.24,linux,2008-01-24,1201215517,5703916,alpha,kmax/kconfig-bindings/linux/v2.6.24.kextractor,SUBARCH=alpha|ARCH=alpha|SRCARCH=alpha|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kmax,arch/alpha/Kconfig,4829,kmax/linux/v2.6.24[alpha].model,43114,42853297834,4485
v2.6.24,linux,2008-01-24,1201215517,5703916,arm,kconfigreader/kconfig-bindings/linux/v2.6.24.dumpconf,SUBARCH=arm|ARCH=arm|SRCARCH=arm|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kconfigreader,arch/arm/Kconfig,7154,kconfigreader/linux/v2.6.24[arm].model,296263,8375696405,7873
v2.6.24,linux,2008-01-24,1201215517,5703916,arm,kmax/kconfig-bindings/linux/v2.6.24.kextractor,SUBARCH=arm|ARCH=arm|SRCARCH=arm|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kmax,arch/arm/Kconfig,5119,kmax/linux/v2.6.24[arm].model,53582,47722518642,4850
v2.6.24,linux,2008-01-24,1201215517,5703916,avr32,kconfigreader/kconfig-bindings/linux/v2.6.24.dumpconf,SUBARCH=avr32|ARCH=avr32|SRCARCH=avr32|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kconfigreader,arch/avr32/Kconfig,6814,kconfigreader/linux/v2.6.24[avr32].model,222011,7641323728,7480
v2.6.24,linux,2008-01-24,1201215517,5703916,avr32,kmax/kconfig-bindings/linux/v2.6.24.kextractor,SUBARCH=avr32|ARCH=avr32|SRCARCH=avr32|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kmax,arch/avr32/Kconfig,4810,kmax/linux/v2.6.24[avr32].model,38905,39188867709,4453
v2.6.24,linux,2008-01-24,1201215517,5703916,blackfin,kconfigreader/kconfig-bindings/linux/v2.6.24.dumpconf,SUBARCH=blackfin|ARCH=blackfin|SRCARCH=blackfin|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kconfigreader,arch/blackfin/Kconfig,6982,kconfigreader/linux/v2.6.24[blackfin].model,231770,7808692176,8613
v2.6.24,linux,2008-01-24,1201215517,5703916,blackfin,kmax/kconfig-bindings/linux/v2.6.24.kextractor,SUBARCH=blackfin|ARCH=blackfin|SRCARCH=blackfin|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kmax,arch/blackfin/Kconfig,5220,kmax/linux/v2.6.24[blackfin].model,41817,44313823421,5023
v2.6.24,linux,2008-01-24,1201215517,5703916,cris,kconfigreader/kconfig-bindings/linux/v2.6.24.dumpconf,SUBARCH=cris|ARCH=cris|SRCARCH=cris|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kconfigreader,arch/cris/Kconfig,,kconfigreader/NA,,467560693,
v2.6.24,linux,2008-01-24,1201215517,5703916,cris,kmax/kconfig-bindings/linux/v2.6.24.kextractor,SUBARCH=cris|ARCH=cris|SRCARCH=cris|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kmax,arch/cris/Kconfig,,kmax/NA,,525907235,
v2.6.24,linux,2008-01-24,1201215517,5703916,frv,kconfigreader/kconfig-bindings/linux/v2.6.24.dumpconf,SUBARCH=frv|ARCH=frv|SRCARCH=frv|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kconfigreader,arch/frv/Kconfig,6807,kconfigreader/linux/v2.6.24[frv].model,220834,7450999660,7459
v2.6.24,linux,2008-01-24,1201215517,5703916,frv,kmax/kconfig-bindings/linux/v2.6.24.kextractor,SUBARCH=frv|ARCH=frv|SRCARCH=frv|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kmax,arch/frv/Kconfig,4809,kmax/linux/v2.6.24[frv].model,38598,39518228999,4453
v2.6.24,linux,2008-01-24,1201215517,5703916,h8300,kconfigreader/kconfig-bindings/linux/v2.6.24.dumpconf,SUBARCH=h8300|ARCH=h8300|SRCARCH=h8300|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kconfigreader,arch/h8300/Kconfig,4040,kconfigreader/linux/v2.6.24[h8300].model,95338,5636130128,4426
v2.6.24,linux,2008-01-24,1201215517,5703916,h8300,kmax/kconfig-bindings/linux/v2.6.24.kextractor,SUBARCH=h8300|ARCH=h8300|SRCARCH=h8300|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kmax,arch/h8300/Kconfig,3035,kmax/linux/v2.6.24[h8300].model,18945,23022629895,2672
v2.6.24,linux,2008-01-24,1201215517,5703916,ia64,kconfigreader/kconfig-bindings/linux/v2.6.24.dumpconf,SUBARCH=ia64|ARCH=ia64|SRCARCH=ia64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kconfigreader,arch/ia64/Kconfig,6965,kconfigreader/linux/v2.6.24[ia64].model,225025,7448180111,7643
v2.6.24,linux,2008-01-24,1201215517,5703916,ia64,kmax/kconfig-bindings/linux/v2.6.24.kextractor,SUBARCH=ia64|ARCH=ia64|SRCARCH=ia64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kmax,arch/ia64/Kconfig,4912,kmax/linux/v2.6.24[ia64].model,39687,40619060175,4570
v2.6.24,linux,2008-01-24,1201215517,5703916,m32r,kconfigreader/kconfig-bindings/linux/v2.6.24.dumpconf,SUBARCH=m32r|ARCH=m32r|SRCARCH=m32r|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kconfigreader,arch/m32r/Kconfig,6818,kconfigreader/linux/v2.6.24[m32r].model,227747,7368020624,7513
v2.6.24,linux,2008-01-24,1201215517,5703916,m32r,kmax/kconfig-bindings/linux/v2.6.24.kextractor,SUBARCH=m32r|ARCH=m32r|SRCARCH=m32r|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kmax,arch/m32r/Kconfig,4822,kmax/linux/v2.6.24[m32r].model,39879,40118639386,4470
v2.6.24,linux,2008-01-24,1201215517,5703916,m68k,kconfigreader/kconfig-bindings/linux/v2.6.24.dumpconf,SUBARCH=m68k|ARCH=m68k|SRCARCH=m68k|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kconfigreader,arch/m68k/Kconfig,6776,kconfigreader/linux/v2.6.24[m68k].model,234114,7594393578,7422
v2.6.24,linux,2008-01-24,1201215517,5703916,m68k,kmax/kconfig-bindings/linux/v2.6.24.kextractor,SUBARCH=m68k|ARCH=m68k|SRCARCH=m68k|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kmax,arch/m68k/Kconfig,4767,kmax/linux/v2.6.24[m68k].model,41361,39767871904,4431
v2.6.24,linux,2008-01-24,1201215517,5703916,m68knommu,kconfigreader/kconfig-bindings/linux/v2.6.24.dumpconf,SUBARCH=m68knommu|ARCH=m68knommu|SRCARCH=m68knommu|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kconfigreader,arch/m68knommu/Kconfig,6866,kconfigreader/linux/v2.6.24[m68knommu].model,226822,7615045911,7559
v2.6.24,linux,2008-01-24,1201215517,5703916,m68knommu,kmax/kconfig-bindings/linux/v2.6.24.kextractor,SUBARCH=m68knommu|ARCH=m68knommu|SRCARCH=m68knommu|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kmax,arch/m68knommu/Kconfig,4867,kmax/linux/v2.6.24[m68knommu].model,40041,40908582460,4527
v2.6.24,linux,2008-01-24,1201215517,5703916,mips,kconfigreader/kconfig-bindings/linux/v2.6.24.dumpconf,SUBARCH=mips|ARCH=mips|SRCARCH=mips|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kconfigreader,arch/mips/Kconfig,7156,kconfigreader/linux/v2.6.24[mips].model,242959,8065683179,7841
v2.6.24,linux,2008-01-24,1201215517,5703916,mips,kmax/kconfig-bindings/linux/v2.6.24.kextractor,SUBARCH=mips|ARCH=mips|SRCARCH=mips|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kmax,arch/mips/Kconfig,5095,kmax/linux/v2.6.24[mips].model,46441,48545800734,4786
v2.6.24,linux,2008-01-24,1201215517,5703916,parisc,kconfigreader/kconfig-bindings/linux/v2.6.24.dumpconf,SUBARCH=parisc|ARCH=parisc|SRCARCH=parisc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kconfigreader,arch/parisc/Kconfig,6835,kconfigreader/linux/v2.6.24[parisc].model,242334,7424812577,7495
v2.6.24,linux,2008-01-24,1201215517,5703916,parisc,kmax/kconfig-bindings/linux/v2.6.24.kextractor,SUBARCH=parisc|ARCH=parisc|SRCARCH=parisc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kmax,arch/parisc/Kconfig,4817,kmax/linux/v2.6.24[parisc].model,42128,39792462634,4471
v2.6.24,linux,2008-01-24,1201215517,5703916,powerpc,kconfigreader/kconfig-bindings/linux/v2.6.24.dumpconf,SUBARCH=powerpc|ARCH=powerpc|SRCARCH=powerpc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kconfigreader,arch/powerpc/Kconfig,7183,kconfigreader/linux/v2.6.24[powerpc].model,258708,8106291777,7918
v2.6.24,linux,2008-01-24,1201215517,5703916,powerpc,kmax/kconfig-bindings/linux/v2.6.24.kextractor,SUBARCH=powerpc|ARCH=powerpc|SRCARCH=powerpc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kmax,arch/powerpc/Kconfig,5106,kmax/linux/v2.6.24[powerpc].model,47202,43190649411,4806
v2.6.24,linux,2008-01-24,1201215517,5703916,ppc,kconfigreader/kconfig-bindings/linux/v2.6.24.dumpconf,SUBARCH=ppc|ARCH=ppc|SRCARCH=ppc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kconfigreader,arch/ppc/Kconfig,7062,kconfigreader/linux/v2.6.24[ppc].model,250189,7924533498,7774
v2.6.24,linux,2008-01-24,1201215517,5703916,ppc,kmax/kconfig-bindings/linux/v2.6.24.kextractor,SUBARCH=ppc|ARCH=ppc|SRCARCH=ppc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kmax,arch/ppc/Kconfig,5031,kmax/linux/v2.6.24[ppc].model,45819,45613914218,4716
v2.6.24,linux,2008-01-24,1201215517,5703916,s390,kconfigreader/kconfig-bindings/linux/v2.6.24.dumpconf,SUBARCH=s390|ARCH=s390|SRCARCH=s390|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kconfigreader,arch/s390/Kconfig,6756,kconfigreader/linux/v2.6.24[s390].model,168571,6985892098,7419
v2.6.24,linux,2008-01-24,1201215517,5703916,s390,kmax/kconfig-bindings/linux/v2.6.24.kextractor,SUBARCH=s390|ARCH=s390|SRCARCH=s390|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kmax,arch/s390/Kconfig,4769,kmax/linux/v2.6.24[s390].model,30468,38066384033,4419
v2.6.24,linux,2008-01-24,1201215517,5703916,sh,kconfigreader/kconfig-bindings/linux/v2.6.24.dumpconf,SUBARCH=sh|ARCH=sh|SRCARCH=sh|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kconfigreader,arch/sh/Kconfig,7005,kconfigreader/linux/v2.6.24[sh].model,247382,7725290208,7786
v2.6.24,linux,2008-01-24,1201215517,5703916,sh,kmax/kconfig-bindings/linux/v2.6.24.kextractor,SUBARCH=sh|ARCH=sh|SRCARCH=sh|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kmax,arch/sh/Kconfig,5008,kmax/linux/v2.6.24[sh].model,44140,43287818993,4656
v2.6.24,linux,2008-01-24,1201215517,5703916,sh64,kconfigreader/kconfig-bindings/linux/v2.6.24.dumpconf,SUBARCH=sh64|ARCH=sh64|SRCARCH=sh64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kconfigreader,arch/sh64/Kconfig,6818,kconfigreader/linux/v2.6.24[sh64].model,226789,7484329553,7486
v2.6.24,linux,2008-01-24,1201215517,5703916,sh64,kmax/kconfig-bindings/linux/v2.6.24.kextractor,SUBARCH=sh64|ARCH=sh64|SRCARCH=sh64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kmax,arch/sh64/Kconfig,4816,kmax/linux/v2.6.24[sh64].model,39608,39449642589,4453
v2.6.24,linux,2008-01-24,1201215517,5703916,sparc,kconfigreader/kconfig-bindings/linux/v2.6.24.dumpconf,SUBARCH=sparc|ARCH=sparc|SRCARCH=sparc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kconfigreader,arch/sparc/Kconfig,6743,kconfigreader/linux/v2.6.24[sparc].model,227258,7406009803,7394
v2.6.24,linux,2008-01-24,1201215517,5703916,sparc,kmax/kconfig-bindings/linux/v2.6.24.kextractor,SUBARCH=sparc|ARCH=sparc|SRCARCH=sparc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kmax,arch/sparc/Kconfig,4743,kmax/linux/v2.6.24[sparc].model,39747,38940453693,4401
v2.6.24,linux,2008-01-24,1201215517,5703916,sparc64,kconfigreader/kconfig-bindings/linux/v2.6.24.dumpconf,SUBARCH=sparc64|ARCH=sparc64|SRCARCH=sparc64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kconfigreader,arch/sparc64/Kconfig,6814,kconfigreader/linux/v2.6.24[sparc64].model,229178,7450036959,7474
v2.6.24,linux,2008-01-24,1201215517,5703916,sparc64,kmax/kconfig-bindings/linux/v2.6.24.kextractor,SUBARCH=sparc64|ARCH=sparc64|SRCARCH=sparc64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kmax,arch/sparc64/Kconfig,4801,kmax/linux/v2.6.24[sparc64].model,40473,39687339187,4459
v2.6.24,linux,2008-01-24,1201215517,5703916,v850,kconfigreader/kconfig-bindings/linux/v2.6.24.dumpconf,SUBARCH=v850|ARCH=v850|SRCARCH=v850|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kconfigreader,arch/v850/Kconfig,5834,kconfigreader/linux/v2.6.24[v850].model,171024,6738957632,6452
v2.6.24,linux,2008-01-24,1201215517,5703916,v850,kmax/kconfig-bindings/linux/v2.6.24.kextractor,SUBARCH=v850|ARCH=v850|SRCARCH=v850|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kmax,arch/v850/Kconfig,4247,kmax/linux/v2.6.24[v850].model,31027,34741508721,3884
v2.6.24,linux,2008-01-24,1201215517,5703916,x86,kconfigreader/kconfig-bindings/linux/v2.6.24.dumpconf,SUBARCH=x86|ARCH=x86|SRCARCH=x86|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kconfigreader,arch/x86/Kconfig,7148,kconfigreader/linux/v2.6.24[x86].model,263940,8143135997,7867
v2.6.24,linux,2008-01-24,1201215517,5703916,x86,kmax/kconfig-bindings/linux/v2.6.24.kextractor,SUBARCH=x86|ARCH=x86|SRCARCH=x86|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kmax,arch/x86/Kconfig,5064,kmax/linux/v2.6.24[x86].model,48049,45182688793,4735
v2.6.24,linux,2008-01-24,1201215517,5703916,xtensa,kconfigreader/kconfig-bindings/linux/v2.6.24.dumpconf,SUBARCH=xtensa|ARCH=xtensa|SRCARCH=xtensa|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kconfigreader,arch/xtensa/Kconfig,6787,kconfigreader/linux/v2.6.24[xtensa].model,220543,7342651111,7443
v2.6.24,linux,2008-01-24,1201215517,5703916,xtensa,kmax/kconfig-bindings/linux/v2.6.24.kextractor,SUBARCH=xtensa|ARCH=xtensa|SRCARCH=xtensa|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.6.24,kmax,arch/xtensa/Kconfig,4786,kmax/linux/v2.6.24[xtensa].model,38309,39058937096,4430
